Mamber_ID,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,cluster_0_prob,cluster_1_prob,cluster_2_prob,Churn
864,1,0,1,0,1,1,0,28,191.71814435323867,1.0,9,2.350243736081786,2.2185181567678045,0,1.0,0.0,0.0,0
674,0,1,0,0,1,1,0,26,134.17369455411065,1.0,0,2.362799588386612,2.323650188679045,1,1.0,0.0,0.0,1
1436,0,1,0,0,1,1,1,30,200.7199189978532,1.0,2,2.2460211125849847,2.227053558688,0,1.0,0.0,0.0,0
2242,0,1,1,1,1,6,0,29,239.7453019170008,5.0,6,0.6450785523511959,0.5299716493452348,0,0.0,1.0,0.0,0
1854,0,0,1,0,1,1,0,23,296.67022907285013,1.0,0,1.47405146701099,1.7254819028919337,1,1.0,0.0,0.0,1
1775,0,1,1,1,1,6,1,28,201.6731357111493,6.0,3,1.2609396665298278,1.3235369120710254,0,0.0,1.0,0.0,0
1341,0,1,1,0,1,1,0,24,56.12988028393494,1.0,1,1.6316493025791177,1.3685470676742413,1,1.0,0.0,0.0,1
2175,1,1,0,0,1,1,1,35,177.9937141380842,1.0,1,2.0629546699892223,1.9828843694172549,0,1.0,0.0,0.0,0
3147,1,1,1,1,1,12,1,26,81.02467690501004,12.0,1,0.3515172388753547,0.0,1,0.0,0.0,1.0,1
3906,1,1,0,0,0,1,0,30,193.74897670785447,1.0,2,1.1593904495458058,1.1301102602301756,0,1.0,0.0,0.0,0
1526,1,1,1,0,0,12,0,31,154.38334316901438,12.0,4,3.658439213402315,3.670784468056576,0,0.0,0.0,1.0,0
427,1,1,0,0,1,1,0,33,209.9889543581675,1.0,3,0.0,0.0,0,1.0,0.0,0.0,0
764,1,1,0,0,1,1,1,27,172.210086518131,1.0,2,1.0564676987735293,0.9607060727782896,0,1.0,0.0,0.0,0
2993,0,0,0,0,1,1,0,37,197.86792062059345,1.0,2,1.7407017428366132,1.8605076689911373,0,1.0,0.0,0.0,0
1955,0,1,1,1,1,6,0,33,177.32579080327906,6.0,1,1.6514185182247647,1.741927362776722,0,0.0,1.0,0.0,0
3856,1,1,1,1,1,6,0,31,104.26664820081716,4.0,15,1.7125960178211432,1.7306504877437778,0,0.0,1.0,0.0,0
923,0,1,0,0,1,1,0,32,173.78972538583088,1.0,5,2.73785894799587,2.9978347921307025,0,1.0,0.0,0.0,0
240,1,0,1,0,0,1,1,28,22.271532347506035,1.0,1,0.7831060194687544,0.5187114544874789,1,1.0,0.0,0.0,1
1248,0,1,1,1,1,6,1,26,23.267527321526604,6.0,4,2.1628889567329144,2.1633004097179924,0,0.0,1.0,0.0,0
670,1,1,1,1,1,6,1,28,270.3999201465789,6.0,4,1.5793619809968018,1.5368014190092052,0,0.0,1.0,0.0,0
2525,1,1,1,0,0,12,1,28,188.4038652705076,11.0,1,2.1932326135481857,1.3809423726367671,1,0.0,0.0,1.0,1
3038,0,1,0,0,1,1,0,30,311.91508755962815,1.0,3,1.5766648388508335,1.6266433381767924,0,1.0,0.0,0.0,0
3271,0,1,1,0,1,1,1,34,199.442285370315,1.0,1,1.6580149214761757,1.6276002392949969,0,1.0,0.0,0.0,0
1023,0,1,0,0,1,12,0,33,267.47205747666857,4.0,1,0.7632647031326634,0.8246032352617872,0,0.0,0.96,0.04,0
728,0,1,0,0,1,12,0,24,193.2228993439693,12.0,11,2.2356660012994425,2.1061203536590094,0,0.0,0.0,1.0,0
1875,0,0,0,0,1,1,0,30,201.7914249864017,1.0,8,2.8658555589464143,2.8570253103008385,0,1.0,0.0,0.0,0
1992,1,0,1,0,1,1,1,24,147.63727902465442,1.0,1,1.6716511549396655,0.564171730720641,1,1.0,0.0,0.0,1
3241,0,1,0,0,1,1,0,34,121.21693882663963,1.0,1,1.7235899189898445,1.6592956754227424,0,1.0,0.0,0.0,0
3952,0,1,1,0,1,12,1,29,79.70814219717711,6.0,3,2.1294027272452616,2.239949630014716,0,0.0,0.0,1.0,0
3798,1,1,1,1,1,12,1,31,173.5511302976902,5.0,3,3.0001626013317138,3.111820360755127,0,0.0,0.0,1.0,0
259,1,1,1,1,1,6,1,30,9.79178191412946,6.0,2,2.8443607047453576,2.96915673421588,0,0.0,1.0,0.0,0
1771,1,1,0,0,1,1,1,27,117.521055283136,1.0,1,2.154770389082836,1.9249005360824405,1,1.0,0.0,0.0,1
2226,1,1,1,0,1,6,0,27,180.6767883563328,5.0,2,0.478517379707509,0.3352798872997794,0,0.0,1.0,0.0,0
3522,1,1,0,0,1,1,0,28,73.62710006316908,1.0,3,2.3806683998082177,2.297674985214248,0,1.0,0.0,0.0,0
2674,1,1,1,1,1,6,1,25,235.71404499059545,6.0,2,2.3796638761734124,2.354596096272414,0,0.0,1.0,0.0,0
1368,1,1,1,1,0,12,1,28,31.811859944212745,9.0,5,1.9719217451064184,2.005749328665288,0,0.0,0.0,1.0,0
3504,0,0,0,0,1,6,1,28,81.25268538945234,6.0,5,2.7391385615139736,2.8037654585009486,0,0.0,1.0,0.0,0
385,1,1,0,1,1,1,0,33,209.5428235771076,1.0,17,0.0,0.0,0,1.0,0.0,0.0,0
2447,0,1,1,0,1,1,1,29,165.48535492698997,1.0,1,0.7054675104189911,0.3871040130917129,1,1.0,0.0,0.0,1
3201,0,1,1,0,1,12,0,23,112.06578405969204,12.0,4,2.029896654954061,1.884602977188074,0,0.0,0.0,1.0,0
3303,1,1,1,1,0,1,0,32,212.0862907157141,1.0,4,3.261428609088285,3.1481483670179737,0,1.0,0.0,0.0,0
701,1,1,0,0,1,1,1,28,161.5451408848667,1.0,0,2.544543610468042,1.3162036514672786,1,1.0,0.0,0.0,1
2,0,1,1,0,1,1,0,28,129.44847933200614,1.0,2,1.8590983473832376,1.7365018916344137,0,1.0,0.0,0.0,0
2030,0,0,1,0,1,12,1,32,281.190434108026,12.0,3,2.79698825221234,2.864824477340234,0,0.0,0.0,1.0,0
3989,0,1,1,0,1,6,1,30,172.68329443707637,5.0,6,2.2250145107060897,2.267793727073591,0,0.0,1.0,0.0,0
3788,1,0,0,0,1,1,0,33,197.0895662900957,1.0,2,1.518531612399193,1.459388850631853,0,1.0,0.0,0.0,0
3118,1,1,1,1,1,6,0,32,190.1434900025581,6.0,1,1.937417871594744,1.782190711691944,0,0.0,1.0,0.0,0
3490,0,1,0,0,1,1,0,25,149.19671609727283,1.0,0,2.152637102708426,1.8523792485175063,1,1.0,0.0,0.0,1
3111,1,1,0,0,0,1,1,30,201.4511377530918,1.0,4,4.1832816081322886,4.160929970890051,0,1.0,0.0,0.0,0
2570,0,1,1,1,0,1,0,32,357.3479755233605,1.0,10,0.2655978253277239,0.3378590368743586,0,0.99,0.01,0.0,0
3162,0,1,1,0,1,1,1,31,160.61505908560832,1.0,2,3.435170555370037,3.3176872934923747,0,1.0,0.0,0.0,0
1912,0,1,0,0,1,1,1,31,160.36937586054438,1.0,5,1.3664514204277942,1.295816921799645,0,1.0,0.0,0.0,0
3071,0,1,0,0,1,1,1,33,222.1319914903352,1.0,2,3.794330646884864,3.734832995924741,0,1.0,0.0,0.0,0
2401,0,1,0,0,1,1,1,35,230.34167640380275,1.0,1,1.9779957022128245,1.8767006518336984,1,1.0,0.0,0.0,1
1850,1,1,0,0,1,6,1,29,310.14786832180783,6.0,4,3.30471380130464,3.1837252419548747,0,0.0,1.0,0.0,0
1535,1,1,0,0,1,1,0,29,190.2347188178801,1.0,1,1.87816037338656,2.22318224113869,1,1.0,0.0,0.0,1
1752,1,1,1,1,1,6,0,32,48.13781614262173,6.0,8,0.7997584252365539,0.7288683387225675,0,0.0,1.0,0.0,0
2905,0,1,0,0,1,1,0,28,37.99053639617708,1.0,1,0.5180807254678963,0.0,1,1.0,0.0,0.0,1
1139,1,1,0,1,1,1,1,29,92.4380433773088,1.0,9,1.7557933838477666,1.5900285213153431,0,1.0,0.0,0.0,0
1839,0,1,0,0,1,6,0,32,26.70351201556737,6.0,3,2.853048765299244,2.9819076375999933,0,0.0,1.0,0.0,0
2743,1,1,0,1,1,1,0,28,158.88473786549162,1.0,1,2.0648075224151747,1.6156470236317668,1,1.0,0.0,0.0,1
179,1,1,0,0,1,1,0,31,83.26797896668923,1.0,0,1.7077265634781928,1.653354340711663,0,1.0,0.0,0.0,0
1929,0,1,0,0,1,1,1,31,250.32118868398567,1.0,0,2.236675809616049,2.1107531690383263,1,1.0,0.0,0.0,1
1757,1,1,0,0,1,1,0,30,425.5352204769212,1.0,5,1.010424708749058,0.1542225120866638,1,1.0,0.0,0.0,1
3160,1,1,0,0,1,1,1,37,11.378760075966325,1.0,4,3.4440015046160184,3.3994105266453416,0,1.0,0.0,0.0,0
2549,0,0,1,0,1,1,0,31,78.79411914470398,1.0,2,2.505449106146983,2.5103759324687087,0,1.0,0.0,0.0,0
109,0,1,1,1,1,12,1,29,59.803126535668106,12.0,6,2.275885466533244,2.531185530426696,0,0.0,0.0,1.0,0
687,1,1,1,1,1,6,1,31,191.52031040635063,6.0,0,2.321847434264636,1.7870130571210738,1,0.0,1.0,0.0,1
3112,0,0,0,0,1,1,0,25,124.02767683973974,1.0,2,0.8885601036901057,0.8634375000955845,1,1.0,0.0,0.0,1
3442,0,1,1,1,1,12,1,26,23.6208839813812,12.0,10,2.9097120674155814,2.906149639471661,0,0.0,0.0,1.0,0
999,0,1,1,1,1,12,1,28,457.406478555648,9.0,1,1.7180641106434795,1.6558715117824805,0,0.0,0.0,1.0,0
488,0,1,1,0,1,12,0,32,29.308459284738746,10.0,3,1.471177350038301,1.4909126652315552,0,0.0,0.0,1.0,0
3996,0,1,0,0,1,1,1,29,68.88376396482825,1.0,1,1.277168289948302,0.2928588693759281,1,1.0,0.0,0.0,1
3285,1,1,0,0,1,1,0,26,114.0927681430486,1.0,9,2.276565566017116,2.3231461597668166,0,1.0,0.0,0.0,0
1122,0,0,0,0,1,1,0,25,154.01048214668958,1.0,5,2.961949296773777,2.8907845344256864,0,1.0,0.0,0.0,0
1794,1,1,1,1,1,1,0,30,201.57014305093307,1.0,3,3.4634953376862447,3.4961814621057523,0,1.0,0.0,0.0,0
589,1,1,0,0,1,1,0,32,137.8402323110118,1.0,8,2.792062390420474,2.9247885223168963,0,1.0,0.0,0.0,0
3127,0,1,0,0,1,1,1,24,14.70776355941858,1.0,2,0.9709439113945356,1.0160618249461206,1,1.0,0.0,0.0,1
2575,0,1,0,0,1,1,1,26,277.8824879257915,1.0,3,2.3803287204206227,2.5436716912810526,0,1.0,0.0,0.0,0
3030,0,1,0,0,1,1,0,32,119.15671783570694,1.0,10,2.1230045362844483,2.211259201168209,0,1.0,0.0,0.0,0
3275,1,1,1,1,0,6,0,32,98.248562365834,4.0,5,1.1967084190043162,1.0582067905205892,0,0.0,1.0,0.0,0
3212,1,1,1,0,1,1,0,25,209.0099382833044,1.0,1,3.438155551591577,3.4625618237236946,0,1.0,0.0,0.0,0
3284,1,0,0,0,1,1,1,27,124.99985427954188,1.0,0,0.8090367016539627,0.2232532007753008,1,1.0,0.0,0.0,1
1052,0,1,0,0,1,1,1,33,209.4513786790856,1.0,5,1.4587758274162068,1.5078165010888511,0,1.0,0.0,0.0,0
3840,0,1,1,1,0,12,1,29,139.46263197080054,12.0,3,3.7097246217996833,3.7016092594859695,0,0.0,0.0,1.0,0
1115,1,1,1,1,1,1,0,33,34.45225238463675,1.0,1,0.9134695605776092,1.268163265747049,1,1.0,0.0,0.0,1
1491,0,1,0,0,1,1,0,29,239.1554128213809,1.0,2,1.8076144102465408,1.915882038062103,0,1.0,0.0,0.0,0
2166,1,1,1,0,1,1,1,30,106.69223346670636,1.0,1,1.6568648866615563,1.7141556222219705,0,1.0,0.0,0.0,0
2094,1,1,1,1,0,1,1,33,235.5635937032917,1.0,8,2.7821525577172608,2.7031861130291444,0,1.0,0.0,0.0,0
2215,1,1,0,0,1,1,1,31,54.42850296110564,1.0,4,3.754112520144485,3.83482808616895,0,1.0,0.0,0.0,0
2762,1,1,0,0,1,1,0,30,88.66670263139963,1.0,1,2.1506711298256262,2.045647790622245,1,1.0,0.0,0.0,1
3888,0,1,0,0,1,1,0,31,142.16804942496768,1.0,3,2.6207307410437592,2.5642431988592973,0,1.0,0.0,0.0,0
1271,0,0,1,0,1,12,0,34,266.9431637958427,12.0,3,2.0477960823923347,2.204975330881024,0,0.0,0.0,1.0,0
880,1,1,0,0,1,1,0,27,223.0770265134266,1.0,1,3.47442826887,3.5814259790832588,0,1.0,0.0,0.0,0
2438,1,1,0,0,1,1,1,29,148.02893499613717,1.0,3,0.390803845609806,0.3838922804590099,0,1.0,0.0,0.0,0
1533,1,1,0,0,1,12,0,29,80.69451767553255,11.0,5,1.462047327147381,1.5495791394789007,0,0.0,0.0,1.0,0
3366,1,1,0,0,1,1,0,33,93.44335951780768,1.0,8,3.1253346199675045,3.0975166133316643,0,1.0,0.0,0.0,0
1780,0,1,1,0,1,1,0,32,152.5687083664238,1.0,4,1.2931324759765443,1.4489593119441608,0,1.0,0.0,0.0,0
76,1,0,0,0,1,1,1,30,249.5130881367792,1.0,2,0.8754402522144942,1.002298541581715,0,1.0,0.0,0.0,0
1900,0,1,0,0,1,1,0,30,246.3263024664701,1.0,0,0.5979959292312587,0.5702183991408263,0,1.0,0.0,0.0,0
3352,1,0,0,0,1,6,0,30,143.36784063009162,6.0,0,2.8561486273258803,1.4452977498546418,1,0.0,1.0,0.0,1
3487,0,1,1,1,1,12,0,31,137.05436725689816,11.0,6,1.3142919657329677,1.0895125058654846,0,0.0,0.0,1.0,0
2161,0,1,0,0,0,1,0,31,107.43784539966823,1.0,1,4.0311922323814615,3.950288905240032,0,1.0,0.0,0.0,0
1950,0,1,0,0,1,1,0,32,45.04497771918898,1.0,2,0.90254431141853,0.8899928816241164,0,1.0,0.0,0.0,0
2945,1,1,0,0,1,6,0,27,299.47307162060235,6.0,2,0.6776828675875836,0.0,1,0.0,1.0,0.0,1
3270,0,1,1,1,1,1,1,26,273.7341957735027,1.0,1,1.6991017412432492,1.6889794567956946,0,1.0,0.0,0.0,0
1239,1,0,0,0,0,1,0,26,150.43228473452672,1.0,2,2.6982175111333246,1.849892690370612,1,1.0,0.0,0.0,1
3695,1,1,1,0,0,12,1,29,214.71837327730384,12.0,1,1.798869084921764,1.6723680291701988,0,0.0,0.0,1.0,0
9,0,1,0,0,1,1,0,31,65.31083634086433,1.0,11,1.81085190458252,1.9513676552017305,0,1.0,0.0,0.0,0
3476,1,1,1,0,1,1,0,26,25.958454698284,1.0,1,2.316723597976981,1.7425936400599973,1,1.0,0.0,0.0,1
618,0,1,1,0,1,1,1,27,22.003879829883843,1.0,5,2.0293360111677874,1.9416626659069744,0,1.0,0.0,0.0,0
3542,1,1,1,0,1,6,0,30,242.81979251942025,6.0,1,2.0676583378631035,2.107738571214292,0,0.0,1.0,0.0,0
2722,1,1,1,0,1,1,0,23,14.605922960010858,1.0,2,1.7742001053859298,0.4254654399616928,1,1.0,0.0,0.0,1
69,1,1,0,0,1,6,0,27,122.33561541666757,6.0,7,2.399736098485752,2.3397980647546905,0,0.0,1.0,0.0,0
29,0,1,1,1,1,6,1,27,159.1489236862274,5.0,3,3.5115681790970164,3.528885687703054,0,0.0,1.0,0.0,0
3182,0,1,0,0,1,1,1,31,57.73976157375759,1.0,1,0.9526132981972594,1.305268599482742,1,1.0,0.0,0.0,1
3342,1,1,0,0,0,12,0,29,237.6850904619768,12.0,2,0.6314767601918481,0.7461046681123169,0,0.0,0.0,1.0,0
2087,1,1,1,1,1,12,0,24,311.3521954849955,11.0,13,3.018005793526477,2.9347054417581733,0,0.0,0.0,1.0,0
3704,1,1,0,0,1,1,1,33,33.45913033372241,1.0,0,1.8376297278822469,1.4594531269475537,1,1.0,0.0,0.0,1
1965,1,1,0,0,1,1,0,28,66.90334130077211,1.0,5,2.5206754208666364,2.549357146080732,0,1.0,0.0,0.0,0
2193,0,1,0,0,1,6,0,30,372.46011736602617,5.0,7,2.058566095066207,2.240843422795246,0,0.0,1.0,0.0,0
2886,1,1,1,1,1,6,0,32,165.1602782842069,6.0,5,0.7559602962155565,0.5633126938853633,0,0.0,1.0,0.0,0
1432,0,0,0,0,1,1,0,32,160.77461589520834,1.0,0,0.6682787264515048,0.0,1,1.0,0.0,0.0,1
2213,0,1,1,0,1,12,0,29,69.7507555190577,11.0,2,1.0919182233365603,1.0510779540525514,0,0.0,0.0,1.0,0
3278,1,0,0,0,1,1,0,25,71.90100353172024,1.0,0,1.1708605981058025,1.0577532652128194,1,1.0,0.0,0.0,1
1242,0,1,0,0,0,1,1,28,253.95431609740317,1.0,2,1.1807487194918975,0.5738182854553214,1,1.0,0.0,0.0,1
3385,1,1,0,0,1,1,0,26,291.61280375942795,1.0,1,1.9020146044438868,1.78948748747592,0,1.0,0.0,0.0,0
158,0,1,0,0,1,1,0,29,34.99031404544924,1.0,0,0.7213526713929127,0.9312736978082226,1,1.0,0.0,0.0,1
874,0,1,0,0,1,12,0,32,175.31659286981582,11.0,3,3.1666952862610955,3.0711299808864645,0,0.0,0.0,1.0,0
1393,0,1,0,0,1,1,1,21,119.73492162734576,1.0,1,1.9143770956145096,1.0172175972028907,1,1.0,0.0,0.0,1
1606,1,1,0,1,1,12,0,29,43.30050361632486,12.0,7,1.0101035198439106,0.9255122095729412,0,0.0,0.0,1.0,0
1256,1,1,0,1,1,1,0,30,171.53894824936478,1.0,1,1.8970492615713432,1.7111613327981918,1,1.0,0.0,0.0,1
3768,0,1,0,0,1,12,1,35,178.79730690797925,9.0,23,2.5240028389071982,2.5255009643838875,0,0.0,0.0,1.0,0
1762,0,0,1,0,1,6,0,28,75.70579418978195,5.0,1,1.3070196734208377,0.8330618266216617,1,0.0,1.0,0.0,1
2770,0,1,0,0,1,6,0,30,227.5300092686816,5.0,11,2.897095348592164,2.915392259509181,0,0.0,1.0,0.0,0
3040,0,1,0,0,1,12,0,32,131.11467305265785,12.0,3,1.0958384007009785,1.02450473310303,0,0.0,0.0,1.0,0
1652,0,1,0,0,1,1,0,34,73.61050170880247,1.0,6,2.7726060678979034,2.8868698094398977,0,1.0,0.0,0.0,0
349,1,0,0,0,0,1,0,30,89.09440024482761,1.0,4,1.5549169452308482,1.4651692360765771,0,1.0,0.0,0.0,0
1772,0,1,1,1,1,12,1,27,153.07601869924684,12.0,8,2.259230007245767,2.2842212809272264,0,0.0,0.0,1.0,0
2594,1,1,0,0,1,1,0,31,128.55666203765492,1.0,11,2.4909604343851988,2.3556226682079706,0,1.0,0.0,0.0,0
547,0,1,0,0,1,1,0,28,246.49808353969,1.0,1,0.1242749795613678,0.0,1,1.0,0.0,0.0,1
1936,1,1,0,0,1,1,1,32,234.08485400597365,1.0,3,3.060086054511,2.9349929260552137,0,1.0,0.0,0.0,0
1749,1,1,1,1,0,12,1,26,224.46359820025043,10.0,3,2.572977505526599,2.4442865534418603,0,0.0,0.0,1.0,0
228,1,1,0,0,1,1,0,23,48.93800229645518,1.0,1,0.5312351376081262,0.0507909023144004,1,1.0,0.0,0.0,1
37,1,1,0,0,1,1,1,32,14.25472125783996,1.0,21,3.3723138038385403,3.3157149345500736,0,1.0,0.0,0.0,0
3436,0,0,0,0,1,6,0,34,326.20459816502995,5.0,2,1.0993344706164518,1.0518724778250166,0,0.0,1.0,0.0,0
3934,0,1,1,0,1,6,0,32,192.3852789022296,6.0,7,1.965493201263719,1.9352551348259803,0,0.0,1.0,0.0,0
3009,0,1,1,1,1,12,0,28,107.01030208279708,8.0,7,0.5793014640533949,0.4646388704642063,0,0.0,0.0,1.0,0
3556,0,1,1,0,1,1,1,30,272.3779354391009,1.0,1,0.1523211344309256,0.2778830947946932,0,1.0,0.0,0.0,0
235,0,1,0,0,1,12,0,30,291.2141628160044,11.0,5,3.07474708465527,3.1468147365972365,0,0.0,0.0,1.0,0
1525,1,1,1,1,1,1,0,33,113.06648836737295,1.0,9,1.0122935186975126,0.9693072574419108,0,1.0,0.0,0.0,0
2573,0,1,0,0,1,1,0,28,71.12360581122692,1.0,1,1.4617068709553205,0.0812102065805597,1,1.0,0.0,0.0,1
3697,0,1,0,1,1,6,0,31,91.2169229758522,5.0,12,1.6737452130554389,1.6619478167581454,0,0.0,1.0,0.0,0
137,0,1,0,0,1,1,0,28,226.23141041910444,1.0,6,0.4852549953585394,0.398128545468232,0,1.0,0.0,0.0,0
3077,0,0,0,0,1,12,1,37,23.840704416354484,11.0,10,2.53711470168197,2.4385498857206667,0,0.0,0.0,1.0,0
3992,0,1,1,1,1,12,0,31,223.1024484793248,8.0,4,3.8559158736511385,3.797062439609829,0,0.0,0.0,1.0,0
353,0,1,1,0,1,1,0,29,81.20430397426577,1.0,0,2.3375251665631134,2.1016425108234174,1,1.0,0.0,0.0,1
446,1,1,1,0,1,12,0,31,13.47943764346448,7.0,4,2.337338967381488,2.300422886063624,0,0.0,0.0,1.0,0
2448,0,0,0,0,1,12,1,28,106.11009671508906,10.0,3,2.558573365962989,2.520852499161683,0,0.0,0.0,1.0,0
2796,1,1,1,1,1,6,1,31,173.08672983966133,4.0,3,1.6988821610426648,1.903653861940284,0,0.0,1.0,0.0,0
832,0,1,1,0,1,1,0,35,104.26260229551264,1.0,5,1.4657692849940442,1.5509000887467677,0,1.0,0.0,0.0,0
856,0,1,1,1,0,1,1,27,62.17956217779064,1.0,0,1.3274270688596066,0.2496891080314742,1,1.0,0.0,0.0,1
1669,0,1,0,1,1,1,0,32,279.11031392980505,1.0,3,2.6589166940021447,2.7240154913755266,0,1.0,0.0,0.0,0
1282,1,1,0,0,0,1,0,21,184.9656827469157,1.0,2,1.5408017702673582,0.860051596512878,1,1.0,0.0,0.0,1
3371,0,0,0,0,1,1,0,23,7.0622286088252375,1.0,0,0.3509691211307613,0.0,1,1.0,0.0,0.0,1
3495,0,1,1,0,1,1,0,31,364.3269276491144,1.0,12,1.8713027269317728,2.0039798357962666,0,1.0,0.0,0.0,0
1014,1,1,0,0,1,1,1,37,76.26397153099406,1.0,2,2.4693133944853645,2.4026405378082987,0,1.0,0.0,0.0,0
2330,0,1,0,0,1,1,1,26,62.41295556801904,1.0,2,3.5128152379517066,3.3120151929882176,0,1.0,0.0,0.0,0
1277,0,1,1,0,1,6,0,34,50.049159967086894,6.0,3,1.2586907834165069,1.3256900524483488,0,0.0,1.0,0.0,0
1494,1,1,1,1,1,12,1,28,232.76776026961585,12.0,6,0.7926316831546654,0.7719706614034446,0,0.0,0.0,1.0,0
3976,1,1,0,0,1,1,0,28,104.472327187594,1.0,0,1.3100440765955734,1.0551811638961874,1,1.0,0.0,0.0,1
1881,1,0,1,0,1,1,0,25,193.8166902227869,1.0,2,1.524573557455149,0.6933340486383317,1,1.0,0.0,0.0,1
3875,0,1,0,0,1,12,0,27,241.8388734114339,9.0,5,2.529121725981869,2.591788976696319,0,0.0,0.0,1.0,0
3223,0,1,0,0,1,6,1,28,87.07362077534418,6.0,3,1.6929201164505736,1.634766448303734,0,0.0,1.0,0.0,0
3345,1,1,0,1,1,6,1,30,218.94456220801743,5.0,2,1.0784089637178391,1.130023128922575,0,0.0,1.0,0.0,0
2370,0,1,0,0,1,6,1,34,44.793117931280285,6.0,4,1.1789816017168009,1.3244398771371195,0,0.0,1.0,0.0,0
1414,1,1,0,0,1,1,0,24,51.45037755255,1.0,1,1.5484606910519547,0.3458019184809942,1,1.0,0.0,0.0,1
2523,1,1,0,0,1,6,1,33,156.47625016851896,6.0,3,2.8158724443765424,2.790480515738328,0,0.0,1.0,0.0,0
2505,0,1,0,0,1,1,0,31,192.32386288876413,1.0,0,1.9039035847669243,1.2858704774835434,1,1.0,0.0,0.0,1
53,0,1,0,0,1,6,1,24,1.754737156770652,4.0,6,3.0056564705977453,2.9871328008335536,0,0.0,1.0,0.0,0
3775,0,1,1,0,1,1,1,27,151.8482204175413,1.0,12,4.226185337552264,4.185463279471092,0,1.0,0.0,0.0,0
3597,0,1,0,0,1,12,0,28,112.79570178125988,11.0,3,2.67232521578028,2.753441855174416,0,0.0,0.0,1.0,0
1422,0,1,1,1,1,12,0,33,114.15861988948792,12.0,3,1.9884533929314407,1.9457317680054864,0,0.0,0.0,1.0,0
791,1,1,0,0,1,6,0,26,309.77512913853843,6.0,3,2.6381954916261354,2.7069089031476823,0,0.0,1.0,0.0,0
3252,1,1,1,1,1,6,0,27,15.562016131770058,4.0,17,2.7781831148351754,2.7111698144648724,0,0.0,1.0,0.0,0
2452,0,1,0,0,1,1,1,25,19.578447813450524,1.0,3,0.4565235340875121,0.0,1,1.0,0.0,0.0,1
3584,1,1,0,0,1,1,1,28,225.52894735720665,1.0,2,1.9213300560375115,1.998263923553875,0,1.0,0.0,0.0,0
3627,1,1,0,0,1,1,0,25,128.58725174340694,1.0,1,0.4084000719604137,0.4280222570492068,0,1.0,0.0,0.0,0
3217,0,1,0,0,1,12,1,26,129.75202384914837,12.0,18,0.1951293570736805,0.2572943556886992,0,0.0,0.0,1.0,0
3964,0,1,0,0,1,1,1,25,45.80926187268282,1.0,0,1.580621115007586,1.5891506324883498,1,1.0,0.0,0.0,1
149,1,1,1,1,1,1,1,29,175.52462363115475,1.0,5,1.019021745821728,1.017565050274968,0,1.0,0.0,0.0,0
3412,0,1,0,0,1,1,0,32,268.72203839121147,1.0,15,3.1216702395435663,3.2331557392776964,0,1.0,0.0,0.0,0
3336,0,1,0,0,1,1,0,23,73.41221917867527,1.0,2,0.67579339363361,0.0,1,1.0,0.0,0.0,1
2540,1,0,0,0,1,6,0,29,217.1662182200959,6.0,8,1.236885657032644,1.1329794328648437,0,0.0,1.0,0.0,0
332,0,1,1,0,1,1,0,32,211.8141698710406,1.0,3,2.270248900742737,2.155382619256752,0,1.0,0.0,0.0,0
852,0,1,1,1,1,12,1,24,92.46848374990678,12.0,0,1.3865635741603093,1.4090454489746551,0,0.0,0.0,1.0,0
1036,0,0,1,0,1,1,0,32,63.67269984123503,1.0,8,1.5756330384317965,1.616485258577054,0,1.0,0.0,0.0,0
503,1,0,1,0,1,1,0,30,117.492052047163,1.0,4,1.3416817976837754,1.4559205154221502,0,1.0,0.0,0.0,0
320,0,1,0,0,1,6,1,35,44.286882256923285,6.0,1,0.4993828448097724,0.5985319291198938,0,0.0,1.0,0.0,0
1991,0,1,1,1,1,6,1,25,49.84457773808377,6.0,0,2.386860462098351,2.5132877868720107,1,0.0,1.0,0.0,1
3330,1,1,0,0,1,6,1,27,246.8557585922902,6.0,8,3.047970231398285,2.984593142415571,0,0.0,1.0,0.0,0
1003,1,1,1,1,1,6,0,28,13.586563808387242,6.0,1,3.3160655047192265,3.273927523301212,0,0.0,1.0,0.0,0
3528,1,1,0,1,1,6,1,32,126.9223463469219,6.0,4,2.205504714067562,2.0398918755636304,0,0.0,1.0,0.0,0
3852,1,1,1,1,1,12,1,24,398.39514986912553,12.0,4,1.1804068124555358,1.3138990476535286,0,0.0,0.0,1.0,0
1151,0,1,1,1,1,12,1,29,257.9390310224524,11.0,5,1.9025820271510323,1.789563381563502,0,0.0,0.0,1.0,0
3343,0,1,0,0,1,12,0,31,118.77789887648458,12.0,3,2.481081491031315,2.4204269412097594,0,0.0,0.0,1.0,0
601,0,1,1,1,1,1,0,25,41.37666628689307,1.0,1,3.0357584827653223,3.43819554195691,1,1.0,0.0,0.0,1
2978,0,1,1,1,1,12,1,31,287.29705709291824,12.0,3,2.6093185797824856,2.6776102827751376,0,0.0,0.0,1.0,0
98,1,1,0,0,1,1,0,26,125.38696288946257,1.0,0,1.3809212509032245,0.2700311708744477,1,1.0,0.0,0.0,1
3297,1,1,0,0,1,6,1,32,104.2373481992864,5.0,3,1.3270926894790716,1.2364931067214884,0,0.0,1.0,0.0,0
